,L_1,T_1
108,0.5280084729547695,216.1739112312687
109,2.3252812889106367,270.7503371420198
110,0.22498737723019588,375.968024466613
111,0.05306097518708096,202.99238003341281
112,2.71548255055689,416.3396823120898
113,0.14789344778882357,290.9036991852968
114,2.9216140619357165,448.0784549213859
115,1.0896334781167172,235.60283235547286
116,0.0032071228602871655,347.1400141601859
117,0.37460056967296385,174.96519612374578
118,0.3289183117087714,344.5826093957298
119,0.3610865999390135,251.59986852801364
120,0.7297898727564419,749.6621082045302
121,0.4355397079166062,279.5457628932869
122,0.5627848756456514,255.41220198158948
123,2.1546467947761627,2755.063336949358
124,2.1665726999990933,221.03427731522854
125,0.6430103020962699,445.25973046961485
126,1.4454787635079114,193.26019965805523
127,0.4359319807096439,344.8925511902515
128,1.3366111357417307,744.4417528296733
129,0.0029452251500422352,542.6385961497449
130,0.2849936109147375,199.42685601390474
131,2.600610313020726,520.2461602593187
132,0.6712059410214943,403.78624408787397
133,0.0937929681848586,269.28225641863094
134,2.8065508525769958,414.15421603210416
135,1.8279988469969812,310.9431818718001
136,2.385339223395069,436.8432972563008
137,0.4438704834598256,268.98940902769203
138,1.0145895834242527,253.75270242225895
139,0.0005404506661045349,322.5497359546991
140,0.9496647240029664,249.42522598310035
141,0.0028834917576572427,464.1791340531925
142,0.043713951774736505,295.83548543908614
143,0.7578276558598164,275.17982848114104
144,0.6614301819313037,315.10073521974186
145,1.8416010573541406,268.2170839794189
146,0.017971514698025347,401.82120442020334
147,1.8916400386199475,170.67359085173277
148,0.06758298272291234,347.50200769932076
149,1.6902445475215995,247.23145519560174
150,2.3310973999908096,305.5760397776397
151,0.7708053592638585,245.65164524539298
152,0.0014462694799853718,395.56309674497385
153,1.8396648071133774,293.91919931726085
154,0.3649957214934779,225.29598713434618
155,0.20095845359242392,256.0895010634736
156,0.49522858612992404,265.75104328293605
157,5.076349587215103,341.31313157214595
158,3.279699103724325,295.0187980642185
159,1.663627417077347e-05,234.59065956265175
160,0.007299617022001883,211.7096084661966
161,1.0579659364812615,185.23966495130827
162,0.814636474158486,279.5159139640158
163,2.6765787427015235,381.5599471311887
164,0.7146229611112555,324.93819019948114
165,1.3727817489626208,330.86735380225446
166,0.4403765263090081,195.35052494682787
167,1.4387781967833544,273.8754242301001
168,0.06102831704703293,237.0208354156808
169,2.130766095201377,280.56559834218575
170,0.45578935830069,191.57990827448316
171,3.186983527937536,191.70881555973008
172,0.9299887555868898,358.05787272811966
173,0.5663840791476824,491.2003715763707
174,0.0009148836655771723,339.70987930926117
175,0.7644346652453307,245.0973292208907
176,2.2339693597409087,256.5147312114094
177,0.08474284671675779,235.0656589471929
178,0.11466016685828827,533.8950200996854
179,0.7729407477725225,149.25831871412015
180,1.1171998121257094,364.97085078889137
181,2.0200149987046583,487.8596189698957
182,3.092504955568222,332.6361098207753
183,2.4609614825998354,174.68227198424196
184,0.11855599521282544,271.0659688755263
185,0.12072974014419265,289.7202864220675
186,0.035419253317280776,221.83977570207253
187,0.6667954735637929,276.8278696113238
188,0.053246988634300614,315.9597244663243
189,0.03163588418403609,287.6677643620863
190,1.9889276631413533,156.06205112659603
191,0.4601007552417993,293.6322645943677
192,0.6070983550747556,218.23243278180522
193,5.598676353328144,5087.904668896755
194,1.2623832818403575,249.42004198010335
195,0.09808174971560243,388.881718780778
196,3.2076356754167628,646.5657742522776
197,0.12025673720471304,273.90468780127935
198,0.006580072900858254,6151.053901714088
199,0.5449641429396437,425.8953770381113
200,3.0112422625155113,313.6918470652873
201,0.1966070700665493,301.33923766804213
202,0.011897846636981254,12461.657989830095
203,0.008560522289890514,267.65571689006543
204,1.7793321314238468,589.2969063205205
205,3.4054651932242184,383.1718099642511
206,0.04795026964920467,316.7601028811587
207,0.22555206373556075,235.9588844509633
208,1.1824820020178872,226.80789629011912
209,2.026933570709391,177.76923094248596
210,0.18729498000773745,307.89653155170413
211,0.5148449484214753,430.54675469833705
212,1.0863687298706917,302.42952263234525
213,0.05534761357363224,256.11230314478
214,0.4668038448604599,397.4810224043006
215,1.5673942228103974,291.46573913170425
216,0.04057999084860199,354.99999829597886
217,8.866987134387204e-05,594.8337162002047
218,2.680023703349989,584.9359932778292
219,0.20301156038256504,197.01067979528543
220,0.7157779473836667,184.5356820775111
221,1.681128981542703,498.830232132906
222,0.11202001532190292,341.0244664838177
223,0.6507289398833148,377.2282806207649
224,0.6598340502925736,220.77514397851394
225,6.379902097569483,589.5307915106667
226,0.3382205443019761,435.5537505473781
227,2.857784556782655,286.27048225006786
228,0.3988372518823395,326.6978963170996
229,0.11514553414612347,221.61986676599074
230,0.1411238602388919,193.82965648398746
231,0.09869905579487726,291.07670495696345
232,4.9253018791161916e-06,179.5970208747354
233,0.07306095897533371,236.88250168219952
234,0.12811583720605677,170.0377441473905
235,2.3008434247231593,319.9912059419382
236,0.06673916180528819,243.42886491116207
237,1.9203607775879359,3720.154701026837
238,0.015035826053446001,240.74117836875095
239,0.6109241184358232,390.31559258829276
240,2.1709687664816952,488.3553124430426
241,2.597406479990501,287.324837959367
242,1.0687610414003403,212.57593356451645
243,0.18238692824589595,15907.966758839619
244,0.006255366785644636,531.1054600887664
245,0.2244446528908477,491.8934604644266
246,0.569728033081867,287.17027584130375
247,0.5634073832460443,726.8179730163706
248,6.804864578850395,891.8544841169241
249,0.27918346791222337,336.78870983238284
250,0.24808993588813494,294.4011680566609
251,0.2686710196841222,181.83129090728448
252,2.35597745839046,252.01524628505265
253,0.0011310614572365724,183.29273948500344
254,3.1269717012533693,258.9675202672862
255,0.025523075144302684,551.3763972171313
256,0.1295669486777613,570.4005835958739
257,0.2246477771887377,368.4707312683098
258,0.04751122893432476,283.37443407179506
259,1.6194941017622118,234.16232765901466
260,0.9352083828372647,375.4632984355894
261,0.6664384905061489,210.73246115246752
262,1.351909538175583,402.03476742709614
263,0.007491556219439743,356.4670130955505
264,0.09334784230108482,260.1406522592467
265,5.943082219596418,755.5545024779515
266,0.6516564293237449,214.19133919150823
267,0.7850122552686648,200.0497557115599
268,0.023124446101675432,363.3797530169124
269,3.70813268084915,560.49872442637
270,0.16620056404736175,286.3687268166476
271,1.8571736126110872,242.8103112300302
272,0.2750840438528927,297.31592770823596
273,2.3077209211286953,629.5855185009204
274,3.9156788475579978,459.8590169433322
275,0.014024487639572375,285.6975154362633
276,0.001867458522754033,275.02629807586254
277,0.8791414449770957,207.33357417118
278,0.9777576897115601,635.8421331622164
279,1.7361460964063917,149.48379094339415
280,0.02851244548064637,325.2796243822179
281,0.6313733574759276,572.2692429915713
282,0.062243937294136305,284.87737706648664
283,0.734911355643422,348.7778083949434
284,1.3858579344463915,242.11372543329276
285,0.0017854543229817229,298.7081832083966
286,2.9053078579901963,838.4622232337605
287,1.70280853975933,486.4592506283602
288,0.08272079430119071,242.44314002684519
289,0.7085236369755223,191.29536628350203
290,0.23226461169693804,160.87284890327368
291,3.9984497600552844,271.9384654588016
292,0.3378107465676703,202.82576037677006
293,0.45711353285632317,250.83687821452892
294,0.7473186004128497,426.9575243576205
295,0.8901099232354438,290.6187909776255
296,0.029709214153613935,432.252872118467
297,1.11461622043344,326.50344897302386
298,0.08359744649672342,355.8073365164684
299,2.6379436264155096,378.89509574673644
300,0.34444292631964774,301.5314796727692
301,0.03746524182780273,3761.428433611847
302,3.4340937242964014,235.83640024857272
303,0.3054560235136652,407.8381852804708
304,0.1445414092159873,277.4857391513874
305,0.8134610006940477,337.9417028497822
306,3.296300996762031,489.71303634595523
307,0.08316098924455308,366.771854589177
308,0.013023726789250352,279.90159551974335
309,0.0033706268566676724,336.6418557973355
310,1.3161677877007751,722.4979260329429
311,1.0434470028353344,248.37847489831455
312,0.14195985467964928,370.72522331003915
313,2.138728620563003,420.2564739932311
314,0.6967105342653049,258.59459603399864
315,0.5341464749977896,238.94670724045199
316,0.5704931646627192,282.11575096213875
317,0.207807815187179,381.94723219570176
318,0.7494206597585054,183.33102216932966
319,3.8220795874192217,1212.8845905926132
320,1.9355305042714799,249.30061512791445
321,2.184772932875636,632.8332841671756
322,0.1041894907145514,187.0414314857543
323,0.07777847789421664,195.26734962089674
324,0.12237957656570238,185.40971438131248
325,0.08056237191889143,370.91964987074164
326,2.1719680482353576,298.3369786578104
327,0.1935984470495541,291.86742877576245
328,1.1392017719095835,197.01430578368624
329,0.19892248777845284,209.11340558181112
330,0.49844158436989494,206.53259252507254
331,0.10362267202037839,344.96077631201456
332,1.474349261381902,198.14819353588143
333,2.358874446073765,292.5054162804418
334,0.04188407835284282,217.49539340400824
335,1.4129137965090246,237.06351911582223
336,0.5967636962612344,320.4304319996309
337,1.7245590799848447,416.73065723743616
338,0.15340451307034156,282.63718738238947
339,1.4054730358820149,261.6788754061289
340,1.8551423401074174,200.58738340542232
341,0.009511610722356635,248.2761248950856
342,1.2860417830610924,296.56572532671515
343,0.03996045294474923,229.02310888205886
344,4.263093512614487,285.0864974632021
345,0.04541454430598966,230.1620911192607
346,4.015761597624183,2300.6236768644653
347,0.32792343299396387,287.2617945506016
348,1.1044088736292665,191.52173190343868
349,1.3855287799619929,9430.197256828218
350,0.41569797555808125,331.2489296453523
351,1.6752793686518626,242.48205456602614
352,0.11963749194178142,688.3128318942341
353,0.5207279111095066,304.548052534291
354,0.02800032561832821,515.3904682222479
355,0.03282137422332883,328.8236538689044
356,1.055284779185861,348.2997627584832
357,0.9785894818013463,411.25478400458854
358,1.8999057988517563,165.96494781777838
359,0.24927763206237458,400.87158642006807
360,0.7810065172089171,237.69382317281475
361,1.1044334915317473,196.82897804995704
362,0.7934603692441812,303.52134974273434
363,3.050957620631618,325.9938584739608
364,0.43752247790293597,169.80685339600416
365,1.0136402701342784,262.4602941617927
366,0.2596584734120123,229.20718784724193
367,0.45699440980854766,406.9092376340015
368,0.0887978598681173,210.57617447679905
369,1.9210769812617394,219.80747564744095
370,0.7800014175486657,375.31832966466925
371,0.9423813179328517,236.16020503952421
372,0.7730595017093846,335.3711229019367
373,0.06933763330541627,293.23634246948984
374,1.6463803115885511,489.3459010847349
375,4.436134640811112,212.02443318706037
376,0.4711327965991614,224.8168595488126
377,0.782476860049054,229.5525504194506
378,2.1790455371427835,240.9273218108459
379,0.7622940178063656,268.29254826957356
380,0.1941084220835847,367.77167798862376
381,2.2719026915028913,243.62010518254155
382,1.4148193014734531,206.2857458947206
383,0.7513477791710328,1535.5705486092863
384,0.005075677325257543,282.15502255082305
385,3.3105757471203576,287.5105542286015
386,0.050057229305661186,269.71302996433445
387,1.513442069349231,281.05823643533256
388,0.0073727027204635405,261.53285209774856
389,0.023560113677834463,292.3684099137268
390,0.4550617490410384,188.69640977126616
391,0.36841370455211425,814.5000169974038
392,0.725379909773264,200.1814933227333
393,1.2639057029000884,363.14028183548567
394,0.492070653513949,331.97461372331423
395,0.6923220435624132,309.73719096349146
396,0.005842404917144219,233.5921258568989
397,0.22143324802112904,269.4356444567841
398,0.07613921723951857,941.8069667672825
399,2.025700874775435,393.5797802646445
400,2.6396049190224566,214.7543883905524
401,0.17725608245554172,292.2189960026794
402,0.0030856398664766017,222.77680489137043
403,1.5609189270018222,289.8981759461567
404,1.5561454835441222,217.79266282913687
405,4.257211327951145,183.3664115020312
406,0.14891965853209604,725.7860008782865
407,0.3172269872106628,255.7310132610955
408,0.43162159108303844,296.8691563010848
409,0.05323483200101197,345.4085717638517
410,0.00021158048987204988,193.12943782998514
411,2.1126292209631443,147.6002905661325
412,1.3962548238221584,3978.7686438914775
413,0.17145639382486044,304.3398474280335
414,1.5005210990077114,208.05148620128094
415,5.655734245469585,692.1808246927154
416,0.33018315495687933,351.62107849949086
417,0.3001145232092929,213.56855288787605
418,0.27691111717094524,559.6947982827636
419,1.449310051496085,321.21146068820804
420,0.3331749609178043,418.74652670412394
421,0.1983198566816651,223.07764265059458
422,0.00010258207289293565,235.83005702462438
423,2.117270475366975,486.6230293827727
424,0.5040989697562249,306.9578852140496
425,1.3979827130224711,161.38965211211203
426,0.11786868994350774,373.7722141334833
427,1.7888388461775968,194.90079170390445
428,0.9463888804608995,283.43817966400854
429,0.1253936595164669,242.83960193368426
430,0.8087076334058163,355.59721671417316
431,2.3887930680401737,155.66496325585064
432,0.00011095914498384055,1038.5006661307607
433,0.09850366778233346,208.59121011808264
434,0.015769483196774722,319.93835433027516
435,0.5296880014703568,238.11828593002463
436,0.13463312371188668,393.5959337448805
437,0.13996390180719737,239.37645109364428
438,0.8983253746760441,555.6690699241094
439,0.0009222049211383305,314.5199029982333
440,0.18129236830284984,183.30143326068364
441,0.01468183068864434,1103.9109686595957
442,0.0026252620843461587,672.4884177856693
443,0.10072575057787903,439.16008235237507
444,1.1510961128724873,173.97189875848164
445,0.010796438376441186,281.0187441681051
446,0.08606904611141761,279.0650389020235
447,1.2687280721388101,286.89556058985386
448,0.03295233430016385,250.4835575041085
449,0.006919944808092771,571.4134337095741
450,1.4924146665572806,355.4200772228929
451,1.582785016580807,154.93658746837573
452,0.04456660845707476,573.9508843701602
453,0.016975840425834443,334.53207716043386
454,0.8016989425686161,249.52671115750329
455,1.824538338395358,250.9371130193071
456,2.0172988425685037,319.24866605842186
457,1.0745958593900053,481.7623974044428
458,0.20079467485727442,212.01058684047157
459,0.5711988349171172,211.13398178771155
460,0.07073509664770472,313.23173212470516
461,0.008666956148186016,305.11597745061664
462,0.7699218670041428,424.69126377226735
463,0.004382876138438864,281.37145149524514
464,1.0210535721228875,164.3350377884098
465,0.0028913589652108055,382.151192888269
466,0.011227642891301159,340.53688159137465
467,0.15236093821110297,5142.509093809313
468,1.0793593803187074,487.92229172288705
469,0.024663177675875326,329.1629518787265
470,0.13915077993379105,328.19956330743804
471,2.023283340436743,270.2015448177504
472,0.7616716938418421,418.5204345175226
473,1.38208858483721,271.9133934691553
474,0.013282241007361422,193.15118551512825
475,0.4013984244731667,215.04028760253655
476,3.0975008121707095,265.2300131243447
477,1.6447329199872727,382.2730298671489
478,2.5628233468812933,175.0347114406523
479,0.0900987577149535,300.872887655857
480,0.05731244150594888,607.4340292902294
481,0.38783053467725626,320.04332180118536
482,0.11190338980344199,570.4333101669312
483,0.056930088197281736,356.431202580146
484,0.8182263226637905,215.19565158896464
485,0.015432664266836565,205.37164653047788
486,0.8350141589195691,240.1144951302245
487,0.6963849397321551,234.16119440308083
488,0.530832359219849,233.0113647146197
489,2.636873816663889,207.07451387689255
490,0.32379862127556047,227.55205473375702
491,1.5558607372820494e-05,222.27505148287278
492,0.6373555286419139,220.50135412955075
493,0.13677835468361677,196.45451292446123
494,4.373118587890951,176.11017029112722
495,0.033552842925594906,185.91308744661328
496,0.3313836435718124,219.07230303651195
497,0.38416477177341846,416.3314591644091
498,0.10689369915651895,423.9866770708264
499,1.3250438507335094,236.2720238634907
500,0.9188135368142535,278.0309419347126
501,2.758654883234062,346.1196939349701
502,0.9445435449507529,292.0627251202321
503,3.693998752529792,616.9765582181159
504,3.187915609036246,565.5017683520356
505,2.7727350691799755,298.18429804747245
506,0.09526042089161213,299.87444847103717
507,0.01707288519387449,245.26178729974262
508,0.5702778502233509,206.92164179781193
509,0.0023260827745352694,218.95677386573755
510,0.4671295557656428,274.5742938025175
511,3.396565273539306,1783.5109485003943
512,1.8338219846463237,289.7643666570435
513,0.6826889663261373,279.2352322326951
514,0.07830666999758928,462.6089583841719
515,3.105913099961575,424.152195285514
516,0.736949927731311,312.12793465657944
517,0.0611346075619696,280.50428125693446
518,0.8852282214545713,186.1259554823272
519,0.3471578072641028,208.83465347440256
520,2.4551458824256023,1516.4848186616439
521,1.1587208714021475,628.9239073326951
522,0.36535526147269526,175.6972622997141
523,3.4531213705768247,262.848573263616
524,0.13172589773735427,355.5003532163983
525,0.46424086019186195,335.94410822205464
526,1.3632022400250774,392.4858244784655
527,0.5912514748452301,228.5276552138248
528,0.5893253991579891,224.22203149547855
529,1.1549230097564436,308.34261521853966
530,0.15370100721329277,237.4519937602823
531,0.5399391687260495,199.43152554618473
532,2.8759191400707556,214.47860680935608
533,1.467435964959511,422.97308892284474
534,0.06702631806881293,288.3426767978828
535,0.7806492345003956,187.22258320163243
536,0.7016357771691125,297.82374542122807
537,2.003418760956383,492.57696217117297
538,1.9945309208081303,565.6306934857686
539,0.011741396696800655,202.24945656294722
540,0.7663812414682178,443.0810125475178
541,0.0001271798726030499,281.749522731399
542,0.4775706979511098,309.59880880246124
543,1.9774289850500424,259.5688533203156
544,0.19102860896469165,225.43651001212555
545,0.6978282067660075,291.85795280348293
546,0.9067183556958841,604.804037004513
547,0.523918676339416,203.74501970747173
548,0.07544917350409099,175.31769831672196
549,2.9992323596983534,318.98653515723794
550,0.47250231875821214,371.4009084423099
551,0.4279691841140063,383.375973718336
552,1.7908985255871126,603.0650800585253
553,2.875765322268229,358.25400405875257
554,1.6699010856986165,471.2926457267008
555,1.6917320353242205,266.4462432815347
556,1.0984428231721515,261.33815382157815
557,1.2648005781200635,758.2862475267511
558,1.1959175194229728,179.6708595389664
559,0.5515118960026598,391.2452198908288
560,0.9776293162175037,174.22828075667965
561,0.21244672440097573,207.70756707297122
562,0.014288238159864458,328.7248247432716
563,0.13305304532859674,277.45711237507606
564,0.07966655504239702,271.83840779195765
565,0.8900336568330952,238.3733043427215
566,3.580373011457721,641.3842154577073
567,0.22447265721540513,610.6257688112776
568,0.036690193548661446,306.0478759673744
569,1.698929766722822,320.436648875081
570,2.7738963259281926,410.15251198708506
571,0.18080145118570287,1087.9165959506538
572,0.539536831024423,258.74897925876866
573,3.3969563328409307,323.5832720763519
574,0.0016720463457266777,271.12244116927064
575,3.89553957839657,621.0487630704265
576,1.9682877723547383,759.4488539033218
577,0.19670134619904536,292.91419757896915
578,0.008765900418125201,325.05636642232525
579,0.8989296208238965,226.36331068564925
580,1.369294476748879,172.6661899624464
581,1.418461783271221,185.14473321571867
582,2.765542194313339,656.026712994259
583,1.504086110427429,458.88467373988703
584,0.8997575625224139,200.91968259284144
585,1.1228633800093695,263.1679040105231
586,1.3602110380301502,424.3257638696594
587,0.8531510696804394,1884.8347995213776
588,1.2760360209301014,387.17375360752
589,0.00021174846266680961,243.49160733541615
590,1.687757232078632,198.78359709895233
591,0.02133114248079155,210.0767026388209
592,1.6199760316362255,467.96490197118993
593,0.6586490374634486,298.93223233876535
594,1.0801697338873808,314.2424032329295
595,0.7178547217968014,346.2726315113049
596,0.04476735504819455,187.45802773651184
597,5.465024495580292,1062.8136063513768
598,2.01355463860676,236.23595144203017
599,1.0841264515972555,991.3474514168212
600,0.012279431959868407,234.48554083796293
601,2.093082554979831,3938.8731923726555
602,1.958266267680501,180.34620954410735
603,0.5364112910286398,257.915373370673
604,0.5485191996447412,191.79771975872555
605,0.01569149888166859,270.8552697270114
606,1.2797879424163585,231.4528529630578
607,0.26933404069524997,349.4844696530619
608,0.04468872088161396,326.6467653992403
609,0.03427697385337491,332.29126797810784
610,0.021534000852844303,279.6021567365364
611,0.04821577701480067,255.56758682730617
612,0.19837972984862415,399.003117807756
613,0.06666249147655275,250.70738484574835
614,0.099060777006126,371.89897225423454
615,0.13909328744014632,195.2948744397943
616,0.5658808825492085,339.60921028116513
617,2.1706189738338386,473.9894341776159
618,0.2056200275399972,310.24552451511977
619,0.6088689597804028,285.9794349963519
620,1.3501457680204,373.94017591813815
621,1.714348618953659,537.6795064467145
622,0.45157646757297415,365.79215895331504
623,0.034836487985362014,381.6890314253421
624,0.7417414731368416,275.9550874409466
625,0.09034462354611761,306.1545832778765
626,0.08945706721958184,264.8433744674208
627,3.737910441489292,172.44159551821394
628,1.2181772901885226,1406.3123314482225
629,0.8798881424949412,335.5978123532533
630,0.2652925158076626,297.6905252932185
631,0.5646179189481636,478.3671724717007
632,2.7229466654414147,319.9544186795747
633,0.13139191335607292,264.1005168577454
634,0.07046815634885216,302.3641620499909
635,0.4035427920694584,234.7384978954352
636,1.972023974778194,208.45830554743318
637,3.3851955329424626,2251.031419299598
638,2.259943449294208,756.9307516327211
639,2.116590852257291,448.11257095753274
640,0.7363236300962966,253.90822816136492
641,1.9216379940543125,2332.2550511722807
642,0.3583875020836137,206.0949515706246
643,1.6899226120132393,417.1611357158955
644,1.6002059434616944,205.89651223160803
645,0.004103307671743288,305.5403146871205
646,0.5791551387465496,4587.1954068413015
647,1.1500767548122561,416.0938565124034
648,0.046676248617085504,435.0897055930837
649,0.022322624172018652,14470.725764453695
650,0.29991700956625955,305.1491722788491
651,1.338663194644904,300.4640079331165
652,2.399677053699241,445.72339096920786
653,0.20865506617942997,260.1407100265288
654,2.818691056334013,1777.522228340463
655,0.20496395809945278,256.90622313919965
656,0.7083842855540072,523.7611459702588
657,0.27188537400251156,380.6177411101918
658,4.045592095838103,612.5741709283286
659,0.160646540846923,791.7777848571487
660,1.1883320319766824,286.1248914480865
661,0.5538185407348893,244.52152961372337
662,0.019634448003299693,353.52646274172594
663,0.022730470470605852,293.385936135829
664,0.40283059203639787,564.5760632645737
665,0.5412094536985089,234.39031957732118
666,0.833767601785419,478.4867705317249
667,0.04949833786628041,255.1269240064396
668,0.4692552858915714,320.8990116299398
669,0.14749145531142452,288.5733113906771
670,2.253098045634817,260.5264411808395
671,2.4052184888071055,277.6903586066215
672,0.58995698182079,221.9404292270307
673,0.48117980468175664,250.92760734821323
674,1.8340496775575998,475.69364062104495
675,0.9191918668460339,317.4874928781795
676,2.898145470159508,271.94694437351006
677,0.3976675170954287,338.4153206959459
678,1.164413057139762,500.2101282856999
679,0.5278400328871196,322.4101378412775
680,2.25942681434188,292.8230815698759
681,2.8483350206881455,269.7374293939953
682,1.7115670090940927,218.1042656745203
683,0.4517752512285824,286.51367929666225
684,1.004306908663687,283.27631880285816
685,0.7845679258406355,381.361994167165
686,0.03566499150215676,607.8740409124871
687,3.0192252850322827,281.12889987475614
688,1.5525662464103598,310.4333347145812
689,0.7473147801543136,268.68115208833416
690,1.3026737511300144,1765.3098354050003
691,0.02918185775691626,222.83708265587373
692,0.15548708604168918,360.0543949201106
693,4.554143773963947,217.33662317081095
694,2.44815507103249,217.19239334509393
695,0.1386464637302253,352.4695217121614
696,1.737259006988856,398.51012079345384
697,0.05858274649643261,528.4686277033828
698,0.19830365078741963,617.5561968814264
699,0.22150185053792498,332.9303807359825
700,4.325951481218734,775.010072070127
701,0.3751484816978335,496.3658740472358
702,1.024384608572959,309.1406558498224
703,1.4542529791729861,377.29720434539894
704,0.14997940250383468,222.14359247879466
705,0.16109679954133546,317.3474760756906
706,1.59437852084223,399.7028799194904
707,3.4612808015126753,552.198907980431
708,0.49913957560984246,232.16932081204962
709,0.004389205920773122,314.2667071328411
710,1.911329023489017,393.0773979620442
711,2.08274387747194,641.2460255496493
712,1.706365369244073,297.5989877231443
713,2.1427776682632116,212.85045382639152
714,1.8443649446665118,194.77360848005767
715,1.169509683178145,175.45083895225636
716,1.6850306037818197,267.4210774512006
717,3.066353221351722,230.3952701165422
718,1.8103413174281702,351.45811858146465
719,0.26162922551262835,389.30546554561585
720,3.2346933048096933e-05,391.22353219414066
721,0.7317051723768566,196.89849257159074
722,0.22142102293216695,213.16149098942265
723,0.7730598591131971,223.67549383056192
724,0.27431527045323667,202.54697638473343
725,0.03244176211304931,352.5185516058581
726,2.931299035907048,1247.0755901923658
727,0.23736621240075056,215.70900612771504
728,0.012030938312213146,392.4692605839916
729,0.009796574565511218,361.10654923143215
730,1.1646406661742477,410.84138292638664
731,3.4426249585394406,275.35318988764755
732,0.39270596311297534,304.82859011548493
733,0.5138511798144791,373.94127121958377
734,2.619212511093578,604.4292581664251
735,0.2557045774085485,304.97493373169755
736,1.8570813011413083,411.36084097813875
737,3.2634826983026315,1487.8203972879662
738,0.18758843814112636,663.3765974097051
739,0.0411581581852654,316.7447173682425
740,0.5596603568503394,236.2608771038802
